state,county_fips,county_name,year,typical_home_value,median_household_income,home_value_to_income_ratio,zillow_months_available,zillow_data_status,acs_data_status,affordability_data_status,home_value_source,home_value_year_method,income_source
FL,12031,Duval County,2019,200550.15,55807,3.5936,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
FL,12031,Duval County,2020,212459.51,56769,3.7425,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12031,Duval County,2021,247885.19,59541,4.1633,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12031,Duval County,2022,306938.72,65579,4.6804,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12031,Duval County,2023,311801.68,68447,4.5554,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12031,Duval County,2024,312664.16,71277,4.3866,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
FL,12033,Escambia County,2015,134523.76,45390,2.9637,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
FL,12033,Escambia County,2016,143477.39,46117,3.1112,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
FL,12033,Escambia County,2017,153858.55,47361,3.2486,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
FL,12033,Escambia County,2018,165356.33,49286,3.355,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
FL,12033,Escambia County,2019,178371.82,50915,3.5033,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
FL,12033,Escambia County,2020,196932.65,53023,3.7141,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12033,Escambia County,2021,231314.75,56605,4.0865,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12033,Escambia County,2022,272808.84,61642,4.4257,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12033,Escambia County,2023,283943.13,65715,4.3208,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12033,Escambia County,2024,287760.55,67500,4.2631,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
FL,12035,Flagler County,2015,188948.1,47866,3.9474,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
FL,12035,Flagler County,2016,204396.23,48898,4.1801,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
FL,12035,Flagler County,2017,219674.27,51049,4.3032,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
FL,12035,Flagler County,2018,234391.59,53872,4.3509,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
FL,12035,Flagler County,2019,247029.35,54514,4.5315,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
FL,12035,Flagler County,2020,259413.36,57536,4.5087,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12035,Flagler County,2021,312062.56,62305,5.0086,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12035,Flagler County,2022,390430.51,69251,5.6379,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12035,Flagler County,2023,386584.96,72923,5.3013,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12035,Flagler County,2024,376166.23,77363,4.8624,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
FL,12037,Franklin County,2015,226970.75,40401,5.6179,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
FL,12037,Franklin County,2016,237023.28,40301,5.8813,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
FL,12037,Franklin County,2017,247608.65,41267,6.0002,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
FL,12037,Franklin County,2018,270514.65,42855,6.3123,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
FL,12037,Franklin County,2019,290408.56,46643,6.2262,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
FL,12037,Franklin County,2020,315474.08,48814,6.4628,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12037,Franklin County,2021,379075.5,52679,7.196,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12037,Franklin County,2022,453468.45,58107,7.804,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12037,Franklin County,2023,448934.39,62734,7.1562,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12037,Franklin County,2024,467993.85,64105,7.3004,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
FL,12039,Gadsden County,2015,95564.6,35567,2.6869,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
FL,12039,Gadsden County,2016,98700.07,38533,2.5614,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
FL,12039,Gadsden County,2017,102196.56,39830,2.5658,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
FL,12039,Gadsden County,2018,112370.34,40922,2.746,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
FL,12039,Gadsden County,2019,122377.35,41401,2.9559,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
FL,12039,Gadsden County,2020,133570.31,41135,3.2471,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12039,Gadsden County,2021,152956.91,42661,3.5854,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12039,Gadsden County,2022,180288.73,45721,3.9432,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12039,Gadsden County,2023,195715.53,46047,4.2503,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12039,Gadsden County,2024,207586.16,48801,4.2537,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
FL,12041,Gilchrist County,2015,124333.15,40623,3.0607,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
FL,12041,Gilchrist County,2016,131989.0,40881,3.2286,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
FL,12041,Gilchrist County,2017,142841.64,42934,3.327,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
FL,12041,Gilchrist County,2018,153867.6,42357,3.6326,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
FL,12041,Gilchrist County,2019,163989.83,43640,3.7578,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
FL,12041,Gilchrist County,2020,183084.57,47381,3.8641,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12041,Gilchrist County,2021,222250.61,50983,4.3593,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12041,Gilchrist County,2022,264391.75,56823,4.6529,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12041,Gilchrist County,2023,281979.4,61070,4.6173,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12041,Gilchrist County,2024,298233.15,63523,4.6949,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
FL,12043,Glades County,2015,103655.04,34877,2.972,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
FL,12043,Glades County,2016,114046.41,34143,3.3403,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
FL,12043,Glades County,2017,122650.39,37385,3.2807,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
FL,12043,Glades County,2018,133812.77,39879,3.3555,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
FL,12043,Glades County,2019,143453.43,40977,3.5008,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
FL,12043,Glades County,2020,156421.7,39709,3.9392,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12043,Glades County,2021,187786.14,38088,4.9303,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12043,Glades County,2022,237194.08,37221,6.3726,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12043,Glades County,2023,256598.24,38905,6.5955,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12043,Glades County,2024,271496.37,45870,5.9188,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
FL,12045,Gulf County,2015,191932.58,41788,4.593,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
FL,12045,Gulf County,2016,201740.95,40822,4.942,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
FL,12045,Gulf County,2017,215769.32,44647,4.8328,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
FL,12045,Gulf County,2018,247115.86,44291,5.5794,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
FL,12045,Gulf County,2019,258757.67,47712,5.4233,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
FL,12045,Gulf County,2020,273912.23,50640,5.409,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12045,Gulf County,2021,321339.94,53812,5.9715,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12045,Gulf County,2022,395712.21,56250,7.0349,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12045,Gulf County,2023,424703.92,67361,6.3049,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12045,Gulf County,2024,436142.97,61179,7.129,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
FL,12047,Hamilton County,2015,86354.6,35048,2.4639,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
FL,12047,Hamilton County,2016,93556.01,38980,2.4001,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
FL,12047,Hamilton County,2017,99076.49,36209,2.7362,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
FL,12047,Hamilton County,2018,102230.58,34583,2.9561,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
FL,12047,Hamilton County,2019,108328.95,38569,2.8087,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
FL,12047,Hamilton County,2020,119006.28,38300,3.1072,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12047,Hamilton County,2021,146292.72,39346,3.7181,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12047,Hamilton County,2022,181983.83,47668,3.8177,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12047,Hamilton County,2023,194078.85,47696,4.0691,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12047,Hamilton County,2024,202683.61,50144,4.042,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
FL,12049,Hardee County,2015,93116.04,35457,2.6262,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
FL,12049,Hardee County,2016,103264.84,36222,2.8509,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
FL,12049,Hardee County,2017,110516.14,39063,2.8292,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
FL,12049,Hardee County,2018,121967.94,37594,3.2443,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
FL,12049,Hardee County,2019,130615.13,38682,3.3766,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
FL,12049,Hardee County,2020,141740.03,40165,3.5289,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12049,Hardee County,2021,169086.49,41395,4.0847,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12049,Hardee County,2022,204913.3,44665,4.5878,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12049,Hardee County,2023,215724.84,54231,3.9779,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12049,Hardee County,2024,233418.48,60489,3.8589,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
FL,12051,Hendry County,2015,97109.16,36771,2.6409,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
FL,12051,Hendry County,2016,111858.29,37552,2.9788,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
FL,12051,Hendry County,2017,125759.23,37966,3.3124,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
FL,12051,Hendry County,2018,140523.37,40728,3.4503,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
FL,12051,Hendry County,2019,153935.03,40820,3.7711,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
FL,12051,Hendry County,2020,166603.46,36978,4.5055,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12051,Hendry County,2021,199919.25,38843,5.1469,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12051,Hendry County,2022,249759.99,49259,5.0703,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
